# name, z, sbv, time, p5, p5e, p6, p6e, vsi, vsie, p(cn), p(ss), p(bl), p(cl), PCs
        SN2008gl 0.03294600 0.85100000 -1.97900000 11.65361926 2.13692336 114.84623498 2.03011913 11.82766472 0.11108464 0.85386371 0.09473057 0.00183921 0.04956651 -0.27416517 1.23347027 -3.07816254 3.85981054 0.86522334 2.68637163 0.46282720 -1.32717728 0.30257576 -0.85644456
        SN2008go 0.06131300 0.91200000 -0.05200000 2.45792092 2.03889170 154.42320379 2.02212896 13.11535058 0.09420510 0.00005317 0.00000438 0.99799812 0.00194434 1.89265169 -3.26840347 -1.40429428 12.17427402 9.38938170 14.55781126 1.74663705 -1.28251910 5.33983123 5.38332753
        SN2008hv 0.01358000 0.84600000 1.26300000 13.92696831 2.26210285 97.23671773 2.16941266 10.80117503 0.08093058 0.71257495 0.27808751 0.00000018 0.00933737 1.34798526 0.31226202 -5.36635842 5.07094962 0.10991582 -1.48938130 1.82449659 -3.21476562 3.14743273 -0.46019588
        SN2008ia 0.02254000 0.84100000 2.32900000 14.10298972 2.26737552 106.81261840 2.18291712 11.39956523 0.13362934 0.85594526 0.12051250 0.00001913 0.02352311 1.13515358 0.42473335 -5.57567044 7.60511877 1.76050039 1.83808941 1.71817651 -2.96276117 3.33732172 0.06792363
         SN2008O 0.03931800 0.65400000 0.43600000 21.39247112 2.81084290 180.25927329 3.49913836 13.02934685 0.37245126 0.00000003 0.00000003 0.99970982 0.00029012 -3.47938966 5.20314442 -11.96147060 11.53161241 1.98691428 11.25952809 3.39373758 -4.22764191 -2.78400177 2.69425842
         SN2008R 0.01288700 0.59300000 2.45400000 37.10258741 2.42165234 120.86978273 2.47080763 10.28915077 0.07348074 0.31020057 0.00000003 0.00000165 0.68979775 -3.94802957 6.24714463 -10.56921804 0.36521603 -6.67475157 -5.39871238 1.91603430 -3.09634949 -2.39001395 2.63146819
        SN2009ab 0.01086200 0.87400000 2.79300000 19.78533354 2.15148112 105.59471543 2.21051263 10.71578113 0.06089415 0.93952759 0.02931677 0.00000103 0.03115461 -0.24379488 1.59295077 -7.13209088 2.50115940 -2.73411611 -5.27020053 1.88599373 -2.59082236 3.41261824 3.70747879
        SN2009ad 0.02831700 1.01500000 -1.17300000 0.00000000 0.00000000 68.82255504 1.77447537 18.57898951 0.06176608 0.02963425 0.97013370 0.00000000 0.00023205 0.73063253 -8.51568285 20.71920757 -10.18774483 6.18358098 7.15897841 -4.65158054 10.35313710 -0.52609772 9.17197007
        SN2009ag 0.00924800 0.96200000 -1.36000000 21.23658277 2.43158145 112.06861247 2.30138455 10.11865692 0.10599929 0.92739302 0.01005469 0.00001475 0.06253755 -1.63792220 1.64414409 -2.07671149 -1.61894802 -2.43354606 -2.69681515 0.00064277 0.51674703 -0.11262457 3.68059613
        SN2009cz 0.02197900 1.18900000 -0.14800000 10.75211775 2.06735629 76.82328818 1.81151473 10.11865692 0.05829155 0.05851394 0.94118202 0.00000000 0.00030404 1.57193051 -1.99936361 2.44893712 -1.75740305 0.10216679 -3.61398254 -1.04138759 0.25770273 2.88255128 1.71018030
         SN2009D 0.02465400 1.18500000 -4.67100000 5.86450355 1.90060665 75.19947476 1.81609255 10.45973508 0.10341711 0.04195185 0.95781369 0.00000000 0.00023446 -2.33078892 0.24205979 7.27283642 -6.91582130 -1.05292547 1.35922662 -1.72581871 4.51618399 -5.83532621 0.95178890
         SN2009I 0.02543100 1.06400000 1.17400000 7.34598422 2.29215808 75.29087588 2.06909786 10.45973508 0.05133345 0.03944328 0.96034761 0.00000000 0.00020911 2.62827093 -2.10967509 -1.14068059 2.05923918 0.40072729 -4.61504341 0.38704215 -1.91050449 5.79426828 1.73878982
        SN2009le 0.01702700 1.15600000 -4.69400000 2.12835497 2.05508926 80.30443801 1.99573804 12.51379840 0.08094257 0.17797328 0.82061360 0.00000001 0.00141312 0.88776721 -1.49902136 4.91636339 -0.59762002 2.30237252 2.62004790 -1.78375920 1.17838960 -0.85364100 -1.71910512
         SN2009P 0.02632000 1.09300000 1.81300000 0.00000000 0.00000000 65.50036494 2.13628273 13.89039926 0.04898383 0.01330214 0.98659399 0.00000000 0.00010387 3.40610182 -4.75719842 6.59529791 2.16682266 5.77601700 5.13907128 -1.92618118 -0.14014204 2.36034482 -2.38948345
         SN2009Y 0.01010300 1.18900000 -4.73800000 0.00000000 0.00000000 136.33251558 1.92698970 15.96612012 0.19925346 0.00641361 0.00010231 0.98145362 0.01203045 -1.69863273 -4.24474054 11.90773086 1.66794480 8.21377494 15.77942741 -2.10894299 7.02748322 -1.68871448 10.58729996
        SN2011jh 0.00778333 0.79824913 -4.75400000 0.00000000 0.00000000 128.95097074 2.41683634 12.68555760 0.11360070 0.05801393 0.00092477 0.90491781 0.03614349 -3.27429726 5.40922225 -4.82556657 5.97467099 0.16459821 8.43571419 2.13400134 -1.29130395 -9.09016340 -6.53989924
        SN2012bl 0.01869333 1.11049015 -1.36300000 0.89102234 2.51533487 94.52405351 3.24118790 14.58086460 0.13420550 0.75443149 0.23263968 0.00003016 0.01289867 2.65973834 -5.67343987 6.77808133 3.76269157 7.97078210 9.86640363 -1.05231750 1.42424080 3.77573623 3.91849044
        SN2012fr 0.00545333 1.11540452 0.91600000 0.00000000 0.00000000 72.90187508 2.96381874 11.82766472 0.17680586 0.07298554 0.92642097 0.00000000 0.00059349 4.39767605 -4.78922525 4.12140310 4.38978168 5.62732857 2.24406985 -1.99648218 -0.48675329 6.49517567 -0.61188906
        SN2012hl 0.03297717 0.92381471 3.46600000 5.69900274 2.08308825 144.36769703 2.07113050 12.94336569 0.10614286 0.00152823 0.00012680 0.99164055 0.00670441 1.24081697 -2.02488456 -2.29764402 8.31153246 5.88672694 9.16904582 2.11580894 -1.75976373 3.45263308 4.30194218
        SN2012ht 0.00355667 0.85251234 1.60400000 19.22255513 1.99242213 115.38799289 1.92176509 10.88659153 0.07702702 0.90846577 0.01819217 0.00015845 0.07318362 0.26414144 2.24437593 -7.99419844 4.96039429 -1.60310464 -2.97723052 1.83439413 -3.80659262 2.40340840 0.36286167
        SN2012ij 0.01099000 0.52561949 -0.17800000 36.92270516 2.29768629 120.71643990 2.30131027 10.71578113 0.09719038 0.32303993 0.00000004 0.00000167 0.67695836 -3.53457737 6.73529866 -7.67806313 0.17096197 -5.84316884 -3.64315825 0.89284493 -2.04664720 -6.38528558 -2.74785241
        SN2013aa 0.00399667 0.99979408 -2.03800000 10.17248550 2.17063073 83.83176533 2.03155723 10.71578113 0.07810220 0.18130193 0.81754653 0.00000000 0.00115154 0.31491578 -0.31302259 0.44057770 -1.28383808 -1.04289159 -3.02280285 -0.14715208 0.50308084 1.65250961 0.57074221
        SN2013gy 0.01401333 0.89216368 3.09300000 17.63236696 1.97606645 114.63287881 1.94591473 10.20389254 0.09325440 0.90696538 0.03180577 0.00019847 0.06103038 -0.56350805 2.16798888 -6.61768974 1.04442217 -3.52022840 -6.58508653 1.50141694 -2.53400694 2.62211771 3.88517361
         SN2014D 0.00817333 0.92278042 3.87500000 15.87622243 2.03485177 107.57431688 2.07004174 10.54506115 0.09813686 0.89145967 0.08072830 0.00001363 0.02779840 -1.13623153 2.06280256 -5.76102295 2.96955148 -1.65870679 -1.37364007 1.63388938 -1.95683622 0.59535492 2.67406762
        SN2014dn 0.02217333 0.44721553 3.00300000 42.25094110 2.27686897 140.51066888 2.27883773 10.28915077 0.24626061 0.00825503 0.00000000 0.00086408 0.99088089 -5.93995591 5.20909028 -9.60532366 -1.96062980 -5.53182434 0.37414864 0.94825600 -0.88307652 -1.39176120 5.75982999
        SN2014eg 0.01862000 1.17413576 -2.09700000 5.52025061 2.07358692 33.39661246 1.81122457 11.14297668 0.08790528 0.00000025 0.99999975 0.00000000 0.00000000 1.44264361 -3.27772496 9.67972536 -7.79903915 -0.07910642 -3.93398280 -3.42839051 3.32507699 -0.57287630 -0.97977480
         SN2014I 0.02999333 0.89691098 1.31200000 18.24216714 2.23928118 97.18432293 2.21590146 10.71578113 0.06335618 0.87454704 0.11155597 0.00000003 0.01389697 -1.29229124 3.18639692 -4.46919207 1.50527218 -3.02248909 -3.36203830 0.91314650 -1.28878061 -1.22716773 -0.70270969
